label,chooser,min_score,ask_max,min_seconds_to_close,gate,current_target_pass,v21_target_pass,both_target_pass,both_wilson_pass,both_coverage_pass,nondegenerate,min_split_accuracy,min_all_accuracy,min_all_coverage,min_all_wilson,max_median_ask,current_all_base_markets,current_all_markets,current_all_wins,current_all_losses,current_all_accuracy,current_all_coverage,current_all_wilson95_lower,current_all_median_ask,current_all_ask_ge_95,current_all_ask_eq_100,current_all_median_seconds_to_close,current_train_base_markets,current_train_markets,current_train_wins,current_train_losses,current_train_accuracy,current_train_coverage,current_train_wilson95_lower,current_train_median_ask,current_train_ask_ge_95,current_train_ask_eq_100,current_train_median_seconds_to_close,current_validation_base_markets,current_validation_markets,current_validation_wins,current_validation_losses,current_validation_accuracy,current_validation_coverage,current_validation_wilson95_lower,current_validation_median_ask,current_validation_ask_ge_95,current_validation_ask_eq_100,current_validation_median_seconds_to_close,current_holdout_base_markets,current_holdout_markets,current_holdout_wins,current_holdout_losses,current_holdout_accuracy,current_holdout_coverage,current_holdout_wilson95_lower,current_holdout_median_ask,current_holdout_ask_ge_95,current_holdout_ask_eq_100,current_holdout_median_seconds_to_close,v21_all_base_markets,v21_all_markets,v21_all_wins,v21_all_losses,v21_all_accuracy,v21_all_coverage,v21_all_wilson95_lower,v21_all_median_ask,v21_all_ask_ge_95,v21_all_ask_eq_100,v21_all_median_seconds_to_close,v21_train_base_markets,v21_train_markets,v21_train_wins,v21_train_losses,v21_train_accuracy,v21_train_coverage,v21_train_wilson95_lower,v21_train_median_ask,v21_train_ask_ge_95,v21_train_ask_eq_100,v21_train_median_seconds_to_close,v21_validation_base_markets,v21_validation_markets,v21_validation_wins,v21_validation_losses,v21_validation_accuracy,v21_validation_coverage,v21_validation_wilson95_lower,v21_validation_median_ask,v21_validation_ask_ge_95,v21_validation_ask_eq_100,v21_validation_median_seconds_to_close,v21_holdout_base_markets,v21_holdout_markets,v21_holdout_wins,v21_holdout_losses,v21_holdout_accuracy,v21_holdout_coverage,v21_holdout_wilson95_lower,v21_holdout_median_ask,v21_holdout_ask_ge_95,v21_holdout_ask_eq_100,v21_holdout_median_seconds_to_close
choose=score_min_book_rv15; score_min_book_rv15>=0.8; ask<=95; sec_to_close>=60; spread<=4,score_min_book_rv15,0.8,95.0,60.0,spread<=4,False,False,False,False,False,True,0.8620689655172413,0.8805970149253731,0.8099547511312217,0.8148288801717577,89.0,159,134,118,16,0.8805970149253731,0.8427672955974843,0.8148288801717577,88.0,10,0,473.071,95,79,69,10,0.8734177215189873,0.8315789473684211,0.7824364133349648,88.0,5,0,475.734,32,29,25,4,0.8620689655172413,0.90625,0.6944100627964797,88.0,4,0,408.034,32,26,24,2,0.9230769230769231,0.8125,0.7585844622837095,88.5,1,0,526.729,221,179,159,20,0.888268156424581,0.8099547511312217,0.8337241037909872,89.0,7,0,479.170424,132,104,92,12,0.8846153846153846,0.7878787878787878,0.809079503703942,89.0,3,0,479.131975,44,40,35,5,0.875,0.9090909090909091,0.7388788016114891,89.0,4,0,419.67332150000004,45,35,32,3,0.9142857142857143,0.7777777777777778,0.7762072603410349,88.0,0,0,479.493352
choose=score_min_book_rv15; score_min_book_rv15>=0.8; ask<=95; sec_to_close>=60; margin_rv15>=0,score_min_book_rv15,0.8,95.0,60.0,margin_rv15>=0,False,False,False,False,False,True,0.8620689655172413,0.8805970149253731,0.8099547511312217,0.8148288801717577,89.0,159,134,118,16,0.8805970149253731,0.8427672955974843,0.8148288801717577,88.0,10,0,473.071,95,79,69,10,0.8734177215189873,0.8315789473684211,0.7824364133349648,88.0,5,0,475.734,32,29,25,4,0.8620689655172413,0.90625,0.6944100627964797,88.0,4,0,408.034,32,26,24,2,0.9230769230769231,0.8125,0.7585844622837095,88.5,1,0,526.729,221,179,159,20,0.888268156424581,0.8099547511312217,0.8337241037909872,89.0,7,0,479.170424,132,104,92,12,0.8846153846153846,0.7878787878787878,0.809079503703942,89.0,3,0,479.131975,44,40,35,5,0.875,0.9090909090909091,0.7388788016114891,89.0,4,0,419.67332150000004,45,35,32,3,0.9142857142857143,0.7777777777777778,0.7762072603410349,88.0,0,0,479.493352
choose=score_mean_book_rv15; score_mean_book_rv15>=0.9; ask<=90; sec_to_close>=60,score_mean_book_rv15,0.9,90.0,60.0,none,False,False,False,False,False,True,0.8571428571428571,0.9130434782608695,0.10407239819004525,0.7320401892425633,90.0,159,40,37,3,0.925,0.25157232704402516,0.8013576647568946,90.0,0,0,473.4765,95,23,20,3,0.8695652173913043,0.24210526315789474,0.6787251772990404,90.0,0,0,479.523,32,7,7,0,1.0,0.21875,0.6456695649333126,90.0,0,0,439.414,32,10,10,0,1.0,0.3125,0.7224672001371106,88.5,0,0,446.3635,221,23,21,2,0.9130434782608695,0.10407239819004525,0.7320401892425633,90.0,0,0,479.663957,132,9,8,1,0.8888888888888888,0.06818181818181818,0.5650002944233439,90.0,0,0,479.282002,44,7,7,0,1.0,0.1590909090909091,0.6456695649333126,90.0,0,0,479.663957,45,7,6,1,0.8571428571428571,0.15555555555555556,0.48687217072568106,89.0,0,0,539.200774
choose=score_mean_book_rv15; score_mean_book_rv15>=0.9; ask<=90; sec_to_close>=60; adverse15<=10_or_margin_rv15>=0.5,score_mean_book_rv15,0.9,90.0,60.0,adverse15<=10_or_margin_rv15>=0.5,False,False,False,False,False,True,0.8571428571428571,0.9130434782608695,0.10407239819004525,0.7320401892425633,90.0,159,40,37,3,0.925,0.25157232704402516,0.8013576647568946,90.0,0,0,473.4765,95,23,20,3,0.8695652173913043,0.24210526315789474,0.6787251772990404,90.0,0,0,479.523,32,7,7,0,1.0,0.21875,0.6456695649333126,90.0,0,0,439.414,32,10,10,0,1.0,0.3125,0.7224672001371106,88.5,0,0,446.3635,221,23,21,2,0.9130434782608695,0.10407239819004525,0.7320401892425633,90.0,0,0,479.663957,132,9,8,1,0.8888888888888888,0.06818181818181818,0.5650002944233439,90.0,0,0,479.282002,44,7,7,0,1.0,0.1590909090909091,0.6456695649333126,90.0,0,0,479.663957,45,7,6,1,0.8571428571428571,0.15555555555555556,0.48687217072568106,89.0,0,0,539.200774
choose=score_mean_book_rv15; score_mean_book_rv15>=0.9; ask<=90; sec_to_close>=60; brownian15>=0.55_and_brownian30>=0.55,score_mean_book_rv15,0.9,90.0,60.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,False,True,0.8571428571428571,0.9130434782608695,0.10407239819004525,0.7320401892425633,90.0,159,40,37,3,0.925,0.25157232704402516,0.8013576647568946,90.0,0,0,473.4765,95,23,20,3,0.8695652173913043,0.24210526315789474,0.6787251772990404,90.0,0,0,479.523,32,7,7,0,1.0,0.21875,0.6456695649333126,90.0,0,0,439.414,32,10,10,0,1.0,0.3125,0.7224672001371106,88.5,0,0,446.3635,221,23,21,2,0.9130434782608695,0.10407239819004525,0.7320401892425633,90.0,0,0,479.663957,132,9,8,1,0.8888888888888888,0.06818181818181818,0.5650002944233439,90.0,0,0,479.282002,44,7,7,0,1.0,0.1590909090909091,0.6456695649333126,90.0,0,0,479.663957,45,7,6,1,0.8571428571428571,0.15555555555555556,0.48687217072568106,89.0,0,0,539.200774
choose=score_mean_book_rv15; score_mean_book_rv15>=0.9; ask<=90; sec_to_close>=60; spread<=4,score_mean_book_rv15,0.9,90.0,60.0,spread<=4,False,False,False,False,False,True,0.8571428571428571,0.9130434782608695,0.10407239819004525,0.7320401892425633,90.0,159,40,37,3,0.925,0.25157232704402516,0.8013576647568946,90.0,0,0,473.4765,95,23,20,3,0.8695652173913043,0.24210526315789474,0.6787251772990404,90.0,0,0,479.523,32,7,7,0,1.0,0.21875,0.6456695649333126,90.0,0,0,439.414,32,10,10,0,1.0,0.3125,0.7224672001371106,88.5,0,0,446.3635,221,23,21,2,0.9130434782608695,0.10407239819004525,0.7320401892425633,90.0,0,0,479.663957,132,9,8,1,0.8888888888888888,0.06818181818181818,0.5650002944233439,90.0,0,0,479.282002,44,7,7,0,1.0,0.1590909090909091,0.6456695649333126,90.0,0,0,479.663957,45,7,6,1,0.8571428571428571,0.15555555555555556,0.48687217072568106,89.0,0,0,539.200774
choose=score_mean_book_rv15; score_mean_book_rv15>=0.9; ask<=90; sec_to_close>=60; margin_rv15>=0,score_mean_book_rv15,0.9,90.0,60.0,margin_rv15>=0,False,False,False,False,False,True,0.8571428571428571,0.9130434782608695,0.10407239819004525,0.7320401892425633,90.0,159,40,37,3,0.925,0.25157232704402516,0.8013576647568946,90.0,0,0,473.4765,95,23,20,3,0.8695652173913043,0.24210526315789474,0.6787251772990404,90.0,0,0,479.523,32,7,7,0,1.0,0.21875,0.6456695649333126,90.0,0,0,439.414,32,10,10,0,1.0,0.3125,0.7224672001371106,88.5,0,0,446.3635,221,23,21,2,0.9130434782608695,0.10407239819004525,0.7320401892425633,90.0,0,0,479.663957,132,9,8,1,0.8888888888888888,0.06818181818181818,0.5650002944233439,90.0,0,0,479.282002,44,7,7,0,1.0,0.1590909090909091,0.6456695649333126,90.0,0,0,479.663957,45,7,6,1,0.8571428571428571,0.15555555555555556,0.48687217072568106,89.0,0,0,539.200774
choose=score_mean_book_rv15; score_mean_book_rv15>=0.9; ask<=90; sec_to_close>=120,score_mean_book_rv15,0.9,90.0,120.0,none,False,False,False,False,False,True,0.8571428571428571,0.9130434782608695,0.10407239819004525,0.7320401892425633,90.0,159,38,35,3,0.9210526315789473,0.2389937106918239,0.7920062854222855,90.0,0,0,479.327,95,22,19,3,0.8636363636363636,0.23157894736842105,0.6666501283342828,90.0,0,0,502.7255,32,7,7,0,1.0,0.21875,0.6456695649333126,90.0,0,0,439.414,32,9,9,0,1.0,0.28125,0.700854951580456,88.0,0,0,467.822,221,23,21,2,0.9130434782608695,0.10407239819004525,0.7320401892425633,90.0,0,0,479.663957,132,9,8,1,0.8888888888888888,0.06818181818181818,0.5650002944233439,90.0,0,0,479.282002,44,7,7,0,1.0,0.1590909090909091,0.6456695649333126,90.0,0,0,479.663957,45,7,6,1,0.8571428571428571,0.15555555555555556,0.48687217072568106,89.0,0,0,539.200774
choose=score_mean_book_rv15; score_mean_book_rv15>=0.9; ask<=90; sec_to_close>=120; adverse15<=10_or_margin_rv15>=0.5,score_mean_book_rv15,0.9,90.0,120.0,adverse15<=10_or_margin_rv15>=0.5,False,False,False,False,False,True,0.8571428571428571,0.9130434782608695,0.10407239819004525,0.7320401892425633,90.0,159,38,35,3,0.9210526315789473,0.2389937106918239,0.7920062854222855,90.0,0,0,479.327,95,22,19,3,0.8636363636363636,0.23157894736842105,0.6666501283342828,90.0,0,0,502.7255,32,7,7,0,1.0,0.21875,0.6456695649333126,90.0,0,0,439.414,32,9,9,0,1.0,0.28125,0.700854951580456,88.0,0,0,467.822,221,23,21,2,0.9130434782608695,0.10407239819004525,0.7320401892425633,90.0,0,0,479.663957,132,9,8,1,0.8888888888888888,0.06818181818181818,0.5650002944233439,90.0,0,0,479.282002,44,7,7,0,1.0,0.1590909090909091,0.6456695649333126,90.0,0,0,479.663957,45,7,6,1,0.8571428571428571,0.15555555555555556,0.48687217072568106,89.0,0,0,539.200774
choose=score_mean_book_rv15; score_mean_book_rv15>=0.9; ask<=90; sec_to_close>=120; brownian15>=0.55_and_brownian30>=0.55,score_mean_book_rv15,0.9,90.0,120.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,False,True,0.8571428571428571,0.9130434782608695,0.10407239819004525,0.7320401892425633,90.0,159,38,35,3,0.9210526315789473,0.2389937106918239,0.7920062854222855,90.0,0,0,479.327,95,22,19,3,0.8636363636363636,0.23157894736842105,0.6666501283342828,90.0,0,0,502.7255,32,7,7,0,1.0,0.21875,0.6456695649333126,90.0,0,0,439.414,32,9,9,0,1.0,0.28125,0.700854951580456,88.0,0,0,467.822,221,23,21,2,0.9130434782608695,0.10407239819004525,0.7320401892425633,90.0,0,0,479.663957,132,9,8,1,0.8888888888888888,0.06818181818181818,0.5650002944233439,90.0,0,0,479.282002,44,7,7,0,1.0,0.1590909090909091,0.6456695649333126,90.0,0,0,479.663957,45,7,6,1,0.8571428571428571,0.15555555555555556,0.48687217072568106,89.0,0,0,539.200774
choose=score_mean_book_rv15; score_mean_book_rv15>=0.9; ask<=90; sec_to_close>=120; spread<=4,score_mean_book_rv15,0.9,90.0,120.0,spread<=4,False,False,False,False,False,True,0.8571428571428571,0.9130434782608695,0.10407239819004525,0.7320401892425633,90.0,159,38,35,3,0.9210526315789473,0.2389937106918239,0.7920062854222855,90.0,0,0,479.327,95,22,19,3,0.8636363636363636,0.23157894736842105,0.6666501283342828,90.0,0,0,502.7255,32,7,7,0,1.0,0.21875,0.6456695649333126,90.0,0,0,439.414,32,9,9,0,1.0,0.28125,0.700854951580456,88.0,0,0,467.822,221,23,21,2,0.9130434782608695,0.10407239819004525,0.7320401892425633,90.0,0,0,479.663957,132,9,8,1,0.8888888888888888,0.06818181818181818,0.5650002944233439,90.0,0,0,479.282002,44,7,7,0,1.0,0.1590909090909091,0.6456695649333126,90.0,0,0,479.663957,45,7,6,1,0.8571428571428571,0.15555555555555556,0.48687217072568106,89.0,0,0,539.200774
choose=score_mean_book_rv15; score_mean_book_rv15>=0.9; ask<=90; sec_to_close>=120; margin_rv15>=0,score_mean_book_rv15,0.9,90.0,120.0,margin_rv15>=0,False,False,False,False,False,True,0.8571428571428571,0.9130434782608695,0.10407239819004525,0.7320401892425633,90.0,159,38,35,3,0.9210526315789473,0.2389937106918239,0.7920062854222855,90.0,0,0,479.327,95,22,19,3,0.8636363636363636,0.23157894736842105,0.6666501283342828,90.0,0,0,502.7255,32,7,7,0,1.0,0.21875,0.6456695649333126,90.0,0,0,439.414,32,9,9,0,1.0,0.28125,0.700854951580456,88.0,0,0,467.822,221,23,21,2,0.9130434782608695,0.10407239819004525,0.7320401892425633,90.0,0,0,479.663957,132,9,8,1,0.8888888888888888,0.06818181818181818,0.5650002944233439,90.0,0,0,479.282002,44,7,7,0,1.0,0.1590909090909091,0.6456695649333126,90.0,0,0,479.663957,45,7,6,1,0.8571428571428571,0.15555555555555556,0.48687217072568106,89.0,0,0,539.200774
choose=score_regime_blend; score_regime_blend>=0.9; ask<=90; sec_to_close>=60,score_regime_blend,0.9,90.0,60.0,none,False,False,False,False,False,True,0.8529411764705882,0.9180327868852459,0.23529411764705882,0.8220533819707465,90.0,159,61,56,5,0.9180327868852459,0.3836477987421384,0.8220533819707465,90.0,0,0,512.878,95,34,29,5,0.8529411764705882,0.35789473684210527,0.6987194350454783,90.0,0,0,513.5465,32,11,11,0,1.0,0.34375,0.7411670330319683,90.0,0,0,509.117,32,16,16,0,1.0,0.5,0.8063923194655636,89.0,0,0,573.1395,221,52,49,3,0.9423076923076923,0.23529411764705882,0.8435748863103923,90.0,0,0,539.1615775,132,28,26,2,0.9285714285714286,0.21212121212121213,0.7735463743160095,89.0,0,0,509.21306549999997,44,12,12,0,1.0,0.2727272727272727,0.7575059933447591,90.0,0,0,509.6890585,45,12,11,1,0.9166666666666666,0.26666666666666666,0.646120088858883,89.0,0,0,539.2073725
choose=score_regime_blend; score_regime_blend>=0.9; ask<=90; sec_to_close>=60; adverse15<=10_or_margin_rv15>=0.5,score_regime_blend,0.9,90.0,60.0,adverse15<=10_or_margin_rv15>=0.5,False,False,False,False,False,True,0.8529411764705882,0.9180327868852459,0.23529411764705882,0.8220533819707465,90.0,159,61,56,5,0.9180327868852459,0.3836477987421384,0.8220533819707465,90.0,0,0,512.878,95,34,29,5,0.8529411764705882,0.35789473684210527,0.6987194350454783,90.0,0,0,513.5465,32,11,11,0,1.0,0.34375,0.7411670330319683,90.0,0,0,509.117,32,16,16,0,1.0,0.5,0.8063923194655636,89.0,0,0,573.1395,221,52,49,3,0.9423076923076923,0.23529411764705882,0.8435748863103923,90.0,0,0,539.1615775,132,28,26,2,0.9285714285714286,0.21212121212121213,0.7735463743160095,89.0,0,0,509.21306549999997,44,12,12,0,1.0,0.2727272727272727,0.7575059933447591,90.0,0,0,509.6890585,45,12,11,1,0.9166666666666666,0.26666666666666666,0.646120088858883,89.0,0,0,539.2073725
choose=score_regime_blend; score_regime_blend>=0.9; ask<=90; sec_to_close>=60; brownian15>=0.55_and_brownian30>=0.55,score_regime_blend,0.9,90.0,60.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,False,True,0.8529411764705882,0.9180327868852459,0.23529411764705882,0.8220533819707465,90.0,159,61,56,5,0.9180327868852459,0.3836477987421384,0.8220533819707465,90.0,0,0,512.878,95,34,29,5,0.8529411764705882,0.35789473684210527,0.6987194350454783,90.0,0,0,513.5465,32,11,11,0,1.0,0.34375,0.7411670330319683,90.0,0,0,509.117,32,16,16,0,1.0,0.5,0.8063923194655636,89.0,0,0,573.1395,221,52,49,3,0.9423076923076923,0.23529411764705882,0.8435748863103923,90.0,0,0,539.1615775,132,28,26,2,0.9285714285714286,0.21212121212121213,0.7735463743160095,89.0,0,0,509.21306549999997,44,12,12,0,1.0,0.2727272727272727,0.7575059933447591,90.0,0,0,509.6890585,45,12,11,1,0.9166666666666666,0.26666666666666666,0.646120088858883,89.0,0,0,539.2073725
choose=score_regime_blend; score_regime_blend>=0.9; ask<=90; sec_to_close>=60; spread<=4,score_regime_blend,0.9,90.0,60.0,spread<=4,False,False,False,False,False,True,0.8529411764705882,0.9180327868852459,0.23529411764705882,0.8220533819707465,90.0,159,61,56,5,0.9180327868852459,0.3836477987421384,0.8220533819707465,90.0,0,0,512.878,95,34,29,5,0.8529411764705882,0.35789473684210527,0.6987194350454783,90.0,0,0,513.5465,32,11,11,0,1.0,0.34375,0.7411670330319683,90.0,0,0,509.117,32,16,16,0,1.0,0.5,0.8063923194655636,89.0,0,0,573.1395,221,52,49,3,0.9423076923076923,0.23529411764705882,0.8435748863103923,90.0,0,0,539.1615775,132,28,26,2,0.9285714285714286,0.21212121212121213,0.7735463743160095,89.0,0,0,509.21306549999997,44,12,12,0,1.0,0.2727272727272727,0.7575059933447591,90.0,0,0,509.6890585,45,12,11,1,0.9166666666666666,0.26666666666666666,0.646120088858883,89.0,0,0,539.2073725
choose=score_regime_blend; score_regime_blend>=0.9; ask<=90; sec_to_close>=60; margin_rv15>=0,score_regime_blend,0.9,90.0,60.0,margin_rv15>=0,False,False,False,False,False,True,0.8529411764705882,0.9180327868852459,0.23529411764705882,0.8220533819707465,90.0,159,61,56,5,0.9180327868852459,0.3836477987421384,0.8220533819707465,90.0,0,0,512.878,95,34,29,5,0.8529411764705882,0.35789473684210527,0.6987194350454783,90.0,0,0,513.5465,32,11,11,0,1.0,0.34375,0.7411670330319683,90.0,0,0,509.117,32,16,16,0,1.0,0.5,0.8063923194655636,89.0,0,0,573.1395,221,52,49,3,0.9423076923076923,0.23529411764705882,0.8435748863103923,90.0,0,0,539.1615775,132,28,26,2,0.9285714285714286,0.21212121212121213,0.7735463743160095,89.0,0,0,509.21306549999997,44,12,12,0,1.0,0.2727272727272727,0.7575059933447591,90.0,0,0,509.6890585,45,12,11,1,0.9166666666666666,0.26666666666666666,0.646120088858883,89.0,0,0,539.2073725
choose=score_mean_book_rv15; score_mean_book_rv15>=0.8; ask<=95; sec_to_close>=120,score_mean_book_rv15,0.8,95.0,120.0,none,False,False,False,False,False,True,0.85,0.8705035971223022,0.7963800904977375,0.804585409064995,87.0,159,139,121,18,0.8705035971223022,0.8742138364779874,0.804585409064995,86.0,7,0,477.822,95,82,71,11,0.8658536585365854,0.8631578947368421,0.7755498725711748,86.0,3,0,529.4014999999999,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,221,176,155,21,0.8806818181818182,0.7963800904977375,0.8244807759996559,87.0,4,0,539.0943824999999,132,101,89,12,0.8811881188118812,0.7651515151515151,0.8037294739391891,86.0,1,0,539.205949,44,40,34,6,0.85,0.9090909090909091,0.709276756335103,87.5,3,0,479.4687205,45,35,32,3,0.9142857142857143,0.7777777777777778,0.7762072603410349,87.0,0,0,479.868481
choose=score_mean_book_rv15; score_mean_book_rv15>=0.8; ask<=95; sec_to_close>=120; adverse15<=10_or_margin_rv15>=0.5,score_mean_book_rv15,0.8,95.0,120.0,adverse15<=10_or_margin_rv15>=0.5,False,False,False,False,False,True,0.85,0.8705035971223022,0.7963800904977375,0.804585409064995,87.0,159,139,121,18,0.8705035971223022,0.8742138364779874,0.804585409064995,86.0,7,0,477.822,95,82,71,11,0.8658536585365854,0.8631578947368421,0.7755498725711748,86.0,3,0,529.4014999999999,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,221,176,155,21,0.8806818181818182,0.7963800904977375,0.8244807759996559,87.0,4,0,539.0943824999999,132,101,89,12,0.8811881188118812,0.7651515151515151,0.8037294739391891,86.0,1,0,539.205949,44,40,34,6,0.85,0.9090909090909091,0.709276756335103,87.5,3,0,479.4687205,45,35,32,3,0.9142857142857143,0.7777777777777778,0.7762072603410349,87.0,0,0,479.868481
choose=score_mean_book_rv15; score_mean_book_rv15>=0.8; ask<=95; sec_to_close>=120; brownian15>=0.55_and_brownian30>=0.55,score_mean_book_rv15,0.8,95.0,120.0,brownian15>=0.55_and_brownian30>=0.55,False,False,False,False,False,True,0.85,0.8705035971223022,0.7963800904977375,0.804585409064995,87.0,159,139,121,18,0.8705035971223022,0.8742138364779874,0.804585409064995,86.0,7,0,477.822,95,82,71,11,0.8658536585365854,0.8631578947368421,0.7755498725711748,86.0,3,0,529.4014999999999,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,221,176,155,21,0.8806818181818182,0.7963800904977375,0.8244807759996559,87.0,4,0,539.0943824999999,132,101,89,12,0.8811881188118812,0.7651515151515151,0.8037294739391891,86.0,1,0,539.205949,44,40,34,6,0.85,0.9090909090909091,0.709276756335103,87.5,3,0,479.4687205,45,35,32,3,0.9142857142857143,0.7777777777777778,0.7762072603410349,87.0,0,0,479.868481
choose=score_mean_book_rv15; score_mean_book_rv15>=0.8; ask<=95; sec_to_close>=120; spread<=4,score_mean_book_rv15,0.8,95.0,120.0,spread<=4,False,False,False,False,False,True,0.85,0.8705035971223022,0.7963800904977375,0.804585409064995,87.0,159,139,121,18,0.8705035971223022,0.8742138364779874,0.804585409064995,86.0,7,0,477.822,95,82,71,11,0.8658536585365854,0.8631578947368421,0.7755498725711748,86.0,3,0,529.4014999999999,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,221,176,155,21,0.8806818181818182,0.7963800904977375,0.8244807759996559,87.0,4,0,539.0943824999999,132,101,89,12,0.8811881188118812,0.7651515151515151,0.8037294739391891,86.0,1,0,539.205949,44,40,34,6,0.85,0.9090909090909091,0.709276756335103,87.5,3,0,479.4687205,45,35,32,3,0.9142857142857143,0.7777777777777778,0.7762072603410349,87.0,0,0,479.868481
choose=score_mean_book_rv15; score_mean_book_rv15>=0.8; ask<=95; sec_to_close>=120; margin_rv15>=0,score_mean_book_rv15,0.8,95.0,120.0,margin_rv15>=0,False,False,False,False,False,True,0.85,0.8705035971223022,0.7963800904977375,0.804585409064995,87.0,159,139,121,18,0.8705035971223022,0.8742138364779874,0.804585409064995,86.0,7,0,477.822,95,82,71,11,0.8658536585365854,0.8631578947368421,0.7755498725711748,86.0,3,0,529.4014999999999,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,4,0,423.9625,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,221,176,155,21,0.8806818181818182,0.7963800904977375,0.8244807759996559,87.0,4,0,539.0943824999999,132,101,89,12,0.8811881188118812,0.7651515151515151,0.8037294739391891,86.0,1,0,539.205949,44,40,34,6,0.85,0.9090909090909091,0.709276756335103,87.5,3,0,479.4687205,45,35,32,3,0.9142857142857143,0.7777777777777778,0.7762072603410349,87.0,0,0,479.868481
choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.8; ask<=95; sec_to_close>=60,brownian_p_rv_15m,0.8,95.0,60.0,none,False,False,False,False,False,True,0.8490566037735849,0.8602941176470589,0.8190045248868778,0.7920912512362259,88.0,159,136,117,19,0.8602941176470589,0.8553459119496856,0.7920912512362259,88.0,10,0,475.0765,95,81,69,12,0.8518518518518519,0.8526315789473684,0.7586684293878979,88.0,5,0,491.585,32,29,25,4,0.8620689655172413,0.90625,0.6944100627964797,88.0,4,0,418.997,32,26,23,3,0.8846153846153846,0.8125,0.7102409678828635,87.5,1,0,526.729,221,181,156,25,0.861878453038674,0.8190045248868778,0.8040527890835936,88.0,6,0,479.60723,132,106,90,16,0.8490566037735849,0.803030303030303,0.7687968486643731,88.0,2,0,479.7901165,44,40,35,5,0.875,0.9090909090909091,0.7388788016114891,88.5,4,0,419.67332150000004,45,35,31,4,0.8857142857142857,0.7777777777777778,0.7404853135378618,87.0,0,0,479.513487
choose=brownian_p_rv_15m; brownian_p_rv_15m>=0.8; ask<=95; sec_to_close>=60; adverse15<=10_or_margin_rv15>=0.5,brownian_p_rv_15m,0.8,95.0,60.0,adverse15<=10_or_margin_rv15>=0.5,False,False,False,False,False,True,0.8490566037735849,0.8602941176470589,0.8190045248868778,0.7920912512362259,88.0,159,136,117,19,0.8602941176470589,0.8553459119496856,0.7920912512362259,88.0,10,0,475.0765,95,81,69,12,0.8518518518518519,0.8526315789473684,0.7586684293878979,88.0,5,0,491.585,32,29,25,4,0.8620689655172413,0.90625,0.6944100627964797,88.0,4,0,418.997,32,26,23,3,0.8846153846153846,0.8125,0.7102409678828635,87.5,1,0,526.729,221,181,156,25,0.861878453038674,0.8190045248868778,0.8040527890835936,88.0,6,0,479.60723,132,106,90,16,0.8490566037735849,0.803030303030303,0.7687968486643731,88.0,2,0,479.7901165,44,40,35,5,0.875,0.9090909090909091,0.7388788016114891,88.5,4,0,419.67332150000004,45,35,31,4,0.8857142857142857,0.7777777777777778,0.7404853135378618,87.0,0,0,479.513487
